name,factors,cost,period,cagr,max_drawdown,sharpe,calmar,active_days,active_win_rate,trade_rows
PLUS_RANGE_POS,RANGE_POS,CONSERVATIVE,all,-0.1143162183275852,-0.671366686910482,-0.547741703373762,-0.1702738913866124,359,0.4233983286908078,1077
PLUS_RANGE_POS,RANGE_POS,CONSERVATIVE,development_2021_2023,-0.338668145556155,-0.6643478673538372,-2.3923304006117294,-0.5097753183209626,181,0.34806629834254144,543
PLUS_RANGE_POS,RANGE_POS,CONSERVATIVE,oos_2024_2026,0.1967959624486617,-0.17547476242865323,0.9737158645917535,1.1215057922000466,178,0.5,534
PLUS_HIGH_HOLD,HIGH_HOLD,CONSERVATIVE,all,-0.18822902880158854,-0.7377743098912934,-1.1744950448438793,-0.25513090694269763,359,0.3649025069637883,1077
PLUS_HIGH_HOLD,HIGH_HOLD,CONSERVATIVE,development_2021_2023,-0.374882976831726,-0.7112013672030966,-3.0121346511410305,-0.5271122836926033,181,0.27624309392265195,543
PLUS_HIGH_HOLD,HIGH_HOLD,CONSERVATIVE,oos_2024_2026,0.062161846263591336,-0.22428730017386922,0.4312375391794887,0.27715276886120166,178,0.4550561797752809,534
PLUS_RET60,RET60,CONSERVATIVE,all,-0.2855959493671443,-0.8407860904807062,-1.6529317077694028,-0.33967730032719656,359,0.37604456824512533,1077
PLUS_RET60,RET60,CONSERVATIVE,development_2021_2023,-0.4555822741944887,-0.7996435256176262,-3.4299179440241074,-0.5697317111929437,181,0.292817679558011,543
PLUS_RET60,RET60,CONSERVATIVE,oos_2024_2026,-0.055617524680982355,-0.2873016421692143,-0.16663677213818415,-0.1935858224166532,178,0.4606741573033708,534
PLUS_RET30,RET30,CONSERVATIVE,all,-0.23157970167198505,-0.7963308011004118,-1.3006732858899206,-0.2908084195060345,359,0.38997214484679665,1077
PLUS_RET30,RET30,CONSERVATIVE,development_2021_2023,-0.43296222267777784,-0.7693706179888711,-3.2394048576038923,-0.5627485798840847,181,0.30386740331491713,543
PLUS_RET30,RET30,CONSERVATIVE,oos_2024_2026,0.05043097899201765,-0.17318200247700422,0.34554032861056455,0.29120219347685433,178,0.47752808988764045,534
PLUS_AFTERNOON_RET,AFTERNOON_RET,CONSERVATIVE,all,-0.22008608041154132,-0.7669911182933535,-1.1940509285736576,-0.2869473650506658,359,0.3871866295264624,1077
PLUS_AFTERNOON_RET,AFTERNOON_RET,CONSERVATIVE,development_2021_2023,-0.39715345051193307,-0.7402782385058803,-3.031626988995905,-0.5364921320847099,181,0.32044198895027626,543
PLUS_AFTERNOON_RET,AFTERNOON_RET,CONSERVATIVE,oos_2024_2026,0.01635064033568323,-0.2737842381485077,0.18396951081022875,0.0597208971789465,178,0.4550561797752809,534
