name,factors,cost,period,cagr,max_drawdown,sharpe,calmar,active_days,active_win_rate,trade_rows
ORTHO_SMALLER_FLOAT_CAP,SMALLER_FLOAT_CAP,BASE,oos_2024_2026,0.16476960594510315,-0.1237381789515859,0.8999999915193959,1.331598762331643,178,0.48314606741573035,534
ORTHO_LOW_GAP_VOL10,LOW_GAP_VOL10,BASE,all,-0.12129036896480772,-0.48950629432863724,-0.9437389845124587,-0.24778102012183248,359,0.3788300835654596,1077
ORTHO_LOW_GAP_VOL10,LOW_GAP_VOL10,BASE,development_2021_2023,-0.1525239577794668,-0.34459059673729386,-1.5650347144227006,-0.4426236792983262,181,0.3867403314917127,543
ORTHO_LOW_GAP_VOL10,LOW_GAP_VOL10,BASE,oos_2024_2026,-0.08834609670391769,-0.3535018133190668,-0.5383900068592391,-0.24991695480831233,178,0.3707865168539326,534
BASELINE,BASE,CONSERVATIVE,all,-0.0011888662498403813,-0.5312968076741134,0.09267712113878408,-0.002237668724276634,359,0.48746518105849584,1077
BASELINE,BASE,CONSERVATIVE,development_2021_2023,-0.2485609596549625,-0.5243810971179729,-1.9231956669304135,-0.4740082375605587,181,0.425414364640884,543
BASELINE,BASE,CONSERVATIVE,oos_2024_2026,0.33990727959937295,-0.13765536910909282,1.3765924743448255,2.469262781388455,178,0.550561797752809,534
ORTHO_LOW_VOL10,LOW_VOL10,CONSERVATIVE,all,-0.1262261537733339,-0.5482434708150044,-1.0451787064193876,-0.23023740453432015,359,0.3955431754874652,1077
ORTHO_LOW_VOL10,LOW_VOL10,CONSERVATIVE,development_2021_2023,-0.21998786441498164,-0.49432149529238023,-2.090284199216798,-0.4450299380261902,181,0.34806629834254144,543
ORTHO_LOW_VOL10,LOW_VOL10,CONSERVATIVE,oos_2024_2026,-0.018160038456181637,-0.23439417242624272,-0.07724630856748348,-0.07747649298702634,178,0.4438202247191011,534
ORTHO_PULLBACK5,PULLBACK5,CONSERVATIVE,all,-0.11274254111752846,-0.5462465196259876,-0.7187216428006669,-0.20639498297348008,359,0.39275766016713093,1077
ORTHO_PULLBACK5,PULLBACK5,CONSERVATIVE,development_2021_2023,-0.17493690150984298,-0.4235925355503507,-1.4920278571035857,-0.41298390983815847,181,0.35911602209944754,543
ORTHO_PULLBACK5,PULLBACK5,CONSERVATIVE,oos_2024_2026,-0.04410477953628389,-0.23330440444498013,-0.17088264603570807,-0.18904392157193525,178,0.42696629213483145,534
ORTHO_TREND_EFF20,TREND_EFF20,CONSERVATIVE,all,-0.1167680760925427,-0.5463240403220528,-0.6157604588137209,-0.21373409821707465,359,0.4373259052924791,1077
ORTHO_TREND_EFF20,TREND_EFF20,CONSERVATIVE,development_2021_2023,-0.23663234438498937,-0.505496017968699,-1.5870863933351231,-0.4681191067258653,181,0.4143646408839779,543
ORTHO_TREND_EFF20,TREND_EFF20,CONSERVATIVE,oos_2024_2026,0.026206845221522945,-0.1613889505580347,0.2332407596521084,0.1623831441428147,178,0.4606741573033708,534
ORTHO_TURNOVER_SWEET,TURNOVER_SWEET,CONSERVATIVE,all,-0.030249308722155144,-0.6387223784620077,-0.04943260611630093,-0.04735908704967102,359,0.4568245125348189,1077
ORTHO_TURNOVER_SWEET,TURNOVER_SWEET,CONSERVATIVE,development_2021_2023,-0.2948009412339301,-0.5838668908069548,-2.24161535857488,-0.5049112149971196,181,0.3812154696132597,543
ORTHO_TURNOVER_SWEET,TURNOVER_SWEET,CONSERVATIVE,oos_2024_2026,0.34720279977854007,-0.1502062273338446,1.356254821691816,2.311507358525528,178,0.5337078651685393,534
ORTHO_LOW_ABS_GAP1,LOW_ABS_GAP1,CONSERVATIVE,all,-0.22701440115440508,-0.7270456940438771,-1.778379879511857,-0.3122422744734732,359,0.3788300835654596,1077
ORTHO_LOW_ABS_GAP1,LOW_ABS_GAP1,CONSERVATIVE,development_2021_2023,-0.30116275472579457,-0.5925608641349631,-2.84227129828145,-0.5082393606358738,181,0.3314917127071823,543
ORTHO_LOW_ABS_GAP1,LOW_ABS_GAP1,CONSERVATIVE,oos_2024_2026,-0.1431544258338665,-0.41010099989014237,-0.9236828867616476,-0.349071145576857,178,0.42696629213483145,534
ORTHO_HIGH_CLOSE_LOC1,HIGH_CLOSE_LOC1,CONSERVATIVE,all,-0.19701212534400225,-0.7239318243955541,-1.1991317638660484,-0.2721418215154407,359,0.3955431754874652,1077
ORTHO_HIGH_CLOSE_LOC1,HIGH_CLOSE_LOC1,CONSERVATIVE,development_2021_2023,-0.3236805405295903,-0.6422777537285904,-2.7578210064192,-0.503957265607504,181,0.3314917127071823,543
ORTHO_HIGH_CLOSE_LOC1,HIGH_CLOSE_LOC1,CONSERVATIVE,oos_2024_2026,-0.04221082564009582,-0.3089000980715414,-0.11609577009536604,-0.13664879326234391,178,0.4606741573033708,534
ORTHO_LOW_UPPER_SHADOW1,LOW_UPPER_SHADOW1,CONSERVATIVE,all,-0.15816772232427245,-0.6052098438753376,-1.0616454013309835,-0.26134360490813857,359,0.3983286908077994,1077
ORTHO_LOW_UPPER_SHADOW1,LOW_UPPER_SHADOW1,CONSERVATIVE,development_2021_2023,-0.2687065294798152,-0.5755480334645259,-2.6885211948106194,-0.4668707281689931,181,0.34806629834254144,543
ORTHO_LOW_UPPER_SHADOW1,LOW_UPPER_SHADOW1,CONSERVATIVE,oos_2024_2026,-0.027214629345847285,-0.21824894697859643,-0.058779140828174405,-0.12469535236069758,178,0.449438202247191,534
ORTHO_LOW_AMPLITUDE1,LOW_AMPLITUDE1,CONSERVATIVE,all,-0.14741057632451982,-0.6193537189038617,-1.1797622347707193,-0.2380070900121638,359,0.40947075208913647,1077
ORTHO_LOW_AMPLITUDE1,LOW_AMPLITUDE1,CONSERVATIVE,development_2021_2023,-0.2048261231122782,-0.5099201211569766,-1.6812879517267534,-0.4016827628757631,181,0.39226519337016574,543
ORTHO_LOW_AMPLITUDE1,LOW_AMPLITUDE1,CONSERVATIVE,oos_2024_2026,-0.0844132024685379,-0.31648036414563196,-0.6396345016691721,-0.26672492840565054,178,0.42696629213483145,534
ORTHO_LOW_TURNOVER_ACCEL5,LOW_TURNOVER_ACCEL5,CONSERVATIVE,all,-0.16553683985922607,-0.6333753738840135,-1.0880750036167086,-0.26135660886862944,359,0.3816155988857939,1077
ORTHO_LOW_TURNOVER_ACCEL5,LOW_TURNOVER_ACCEL5,CONSERVATIVE,development_2021_2023,-0.27651712997598066,-0.5624121633788179,-2.3967314922837244,-0.4916627839532161,181,0.32044198895027626,543
ORTHO_LOW_TURNOVER_ACCEL5,LOW_TURNOVER_ACCEL5,CONSERVATIVE,oos_2024_2026,-0.033827780394841356,-0.3161269128429379,-0.1050410710572709,-0.10700696150994297,178,0.4438202247191011,534
ORTHO_HIGH_LIQUIDITY,HIGH_LIQUIDITY,CONSERVATIVE,all,-0.023524071971231963,-0.5716368127906759,-0.006267816300790914,-0.04115212919264193,359,0.44846796657381616,1077
ORTHO_HIGH_LIQUIDITY,HIGH_LIQUIDITY,CONSERVATIVE,development_2021_2023,-0.2330223984854618,-0.5018049353579306,-1.5271121151820113,-0.4643684867691668,181,0.39226519337016574,543
ORTHO_HIGH_LIQUIDITY,HIGH_LIQUIDITY,CONSERVATIVE,oos_2024_2026,0.25283404527861664,-0.16794172709479938,1.0359626170650138,1.5054867521750412,178,0.5056179775280899,534
ORTHO_SMALLER_FLOAT_CAP,SMALLER_FLOAT_CAP,CONSERVATIVE,all,-0.10841801963052133,-0.5906432010694276,-0.6334040603670424,-0.18355924428524364,359,0.41225626740947074,1077
ORTHO_SMALLER_FLOAT_CAP,SMALLER_FLOAT_CAP,CONSERVATIVE,development_2021_2023,-0.2586797291888665,-0.5495532548876043,-2.318682130883752,-0.47070912034134377,181,0.35911602209944754,543
ORTHO_SMALLER_FLOAT_CAP,SMALLER_FLOAT_CAP,CONSERVATIVE,oos_2024_2026,0.07819727667198695,-0.17032628362684465,0.49462020963448045,0.4591028172921545,178,0.46629213483146065,534
ORTHO_LOW_GAP_VOL10,LOW_GAP_VOL10,CONSERVATIVE,all,-0.18598886339639853,-0.646131727616332,-1.5298916076091453,-0.28784976104259236,359,0.34540389972144847,1077
ORTHO_LOW_GAP_VOL10,LOW_GAP_VOL10,CONSERVATIVE,development_2021_2023,-0.21460176710142786,-0.45425483989385373,-2.276389599639029,-0.47242593419934525,181,0.3370165745856354,543
ORTHO_LOW_GAP_VOL10,LOW_GAP_VOL10,CONSERVATIVE,oos_2024_2026,-0.15610542137759953,-0.4344911604601689,-1.0479093317698387,-0.3592833078865598,178,0.3539325842696629,534
ORTHO_COMBO_PULLBACK5_LOW_GAP_VOL10,PULLBACK5+LOW_GAP_VOL10,BASE,all,-0.11677218163592573,-0.48990715982161037,-1.0001727544682022,-0.2383557359693333,359,0.4011142061281337,1077
ORTHO_COMBO_PULLBACK5_LOW_GAP_VOL10,PULLBACK5+LOW_GAP_VOL10,BASE,development_2021_2023,-0.18886545424705503,-0.43262081963006105,-1.929002184499501,-0.43656117708009523,181,0.34806629834254144,543
ORTHO_COMBO_PULLBACK5_LOW_GAP_VOL10,PULLBACK5+LOW_GAP_VOL10,BASE,oos_2024_2026,-0.03613172900236594,-0.26323124730933645,-0.22169576704211533,-0.137262309743591,178,0.4550561797752809,534
ORTHO_COMBO_PULLBACK5_LOW_GAP_VOL10,PULLBACK5+LOW_GAP_VOL10,CONSERVATIVE,all,-0.18180334559498523,-0.6506130740960558,-1.6397187185261153,-0.2794338952496119,359,0.3593314763231198,1077
ORTHO_COMBO_PULLBACK5_LOW_GAP_VOL10,PULLBACK5+LOW_GAP_VOL10,CONSERVATIVE,development_2021_2023,-0.24828124083822833,-0.5288768422550841,-2.6073017781008816,-0.46945001369237316,181,0.32044198895027626,543
ORTHO_COMBO_PULLBACK5_LOW_GAP_VOL10,PULLBACK5+LOW_GAP_VOL10,CONSERVATIVE,oos_2024_2026,-0.10777192368705635,-0.3614048124456417,-0.8223133816778058,-0.2982027908199649,178,0.398876404494382,534
