signal_date,instrument,signal_close,raw_mom20_rank,clean_mom20_rank,hit_count20,breadth,breadth5,money_effect,signal_weak_market,trade_date,exit_date,preclose,upper_limit,lower_limit,trade_status,is_st,h03_climax,h03_seal_n,h03_broken_ratio,h03_positive_ratio,signal_industry_code,day_open,px_1430,entry_1445,entry_volume,entry_amount,exit_open,exit_0935,exit_0940,exit_0945,exit_1000,intraday_ret,tail_ret,limit_gap,at_limit,base_executable,score,rank,net_return,portfolio,cost
2021-05-25,SZ300146,37.65,0.98856416772554,0.9987325728770595,0.0,0.6780735107731305,0.010392902408111304,0.0017589058753685327,False,2021-05-26,2021-05-27,37.65,45.18,30.12,1,0,False,0,0.0,0.9,C14,37.75,36.78,36.75,357700.0,13158832.0,36.59,36.6,36.65,36.52,36.65,-0.026490066225165587,-0.0008156606851550396,0.2293877551020409,False,True,0.9987325728770595,2,-0.005211918640822044,BASELINE,BASE
2021-05-25,SZ300015,82.49,0.9860228716645489,0.9961977186311787,0.0,0.6780735107731305,0.010392902408111304,0.0017589058753685327,False,2021-05-26,2021-05-27,82.49,98.99,65.99,1,0,False,0,0.0,0.8333333333333334,Q84,82.12,81.67,81.48,428390.0,34906768.0,81.24,81.04,80.9,81.85,84.12,-0.007793472966390658,-0.0023264356556874644,0.2148993618065782,False,True,0.9961977186311787,3,0.02982203806475714,BASELINE,BASE
2021-05-26,SH603355,53.08,0.9974587039390089,1.0,1.0,0.0557667934093789,0.09607097591888443,0.008688077198218565,False,2021-05-27,2021-05-28,53.08,58.39,47.77,1,0,False,0,0.0,0.5142857142857142,C38,53.4,55.1,55.18,217800.0,11999635.0,55.0,51.9,51.71,52.85,52.99,0.03333333333333344,0.0014519056261341756,0.058173251177963126,False,True,1.0,1,-0.04208679279696326,BASELINE,BASE
2021-05-26,SZ300207,27.76,0.9822109275730623,0.9987325728770595,0.0,0.0557667934093789,0.09607097591888443,0.008688077198218565,False,2021-05-27,2021-05-28,27.76,33.31,22.21,1,0,False,0,0.0,0.5142857142857142,C38,27.97,27.97,27.91,335300.0,9360176.0,27.92,28.12,28.45,29.21,29.8,-0.002145155523775477,-0.002145155523775477,0.19347903977069159,False,True,0.9987325728770595,2,0.06505090402204305,BASELINE,BASE
2021-05-26,SZ300146,36.7,0.9796696315120712,0.9961977186311787,0.0,0.0557667934093789,0.09607097591888443,0.008688077198218565,False,2021-05-27,2021-05-28,36.7,44.04,29.36,1,0,False,0,0.0,0.5,C14,36.59,37.23,37.29,387900.0,14478208.0,37.16,37.22,37.23,37.01,37.18,0.019130910084722563,0.0016116035455278066,0.1810136765888979,False,True,0.9961977186311787,3,-0.00544011134562139,BASELINE,BASE
2021-05-27,SH600132,174.93,0.9923761118170267,1.0,0.0,0.17237008871989862,0.1607097591888464,0.002734185270246077,False,2021-05-28,2021-05-31,174.93,192.42,157.44,1,0,False,0,0.0,0.5294117647058824,C15,172.53,173.01,173.51,110900.0,19256592.0,174.58,172.68,175.33,173.61,173.25,0.00568017156436551,0.0028900063580139523,0.10898507290646076,False,True,1.0,1,-0.0039923565533489525,BASELINE,BASE
2021-05-27,SH603355,55.1,0.9961880559085133,0.9987325728770595,1.0,0.17237008871989862,0.1607097591888464,0.002734185270246077,False,2021-05-28,2021-05-31,55.1,60.61,49.59,1,0,False,1,0.0,0.7142857142857143,C38,55.0,52.69,52.63,80700.0,4248070.0,53.3,53.03,53.2,53.09,52.36,-0.04309090909090907,-0.001138736003036489,0.15162454873646203,False,True,0.9987325728770595,2,-0.007614967164386033,BASELINE,BASE
2021-05-27,SZ300207,27.95,0.9758576874205845,0.9961977186311787,0.0,0.17237008871989862,0.1607097591888464,0.002734185270246077,False,2021-05-28,2021-05-31,27.95,33.54,22.36,1,0,False,1,0.0,0.7142857142857143,C38,27.92,30.18,30.1,554200.0,16708752.0,30.08,31.46,30.8,30.9,30.86,0.07808022922636093,-0.002650762094101977,0.1142857142857141,False,True,0.9961977186311787,3,0.02268847997339507,BASELINE,BASE
2021-05-28,SZ300207,30.12,0.98856416772554,1.0,0.0,-0.2585551330798479,0.17591888466413158,0.007880987929751813,False,2021-05-31,2021-06-01,30.12,36.14,24.1,1,0,False,0,0.0,0.3142857142857143,C38,30.08,29.92,29.85,954469.0,28442560.0,30.5,29.32,29.22,29.7,30.22,-0.007646276595744572,-0.0023395721925133506,0.21072026800670018,False,True,1.0,1,0.009866724560759765,BASELINE,BASE
2021-05-28,SH600132,173.1,0.9783989834815756,0.9987325728770595,0.0,-0.2585551330798479,0.17591888466413158,0.007880987929751813,False,2021-05-31,2021-06-01,173.1,190.41,155.79,1,0,False,0,0.0,0.29411764705882354,C15,174.58,172.41,172.21,68500.0,11818624.0,171.95,171.53,170.69,171.29,170.92,-0.013575438194524003,-0.0011600255205613808,0.10568491957493742,False,True,0.9987325728770595,2,-0.00996977130190635,BASELINE,BASE
2021-05-28,SZ300146,36.93,0.9720457433290979,0.9974651457541192,0.0,-0.2585551330798479,0.17591888466413158,0.007880987929751813,False,2021-05-31,2021-06-01,36.93,44.32,29.54,1,0,False,0,0.0,0.1,C14,36.97,36.48,36.44,248200.0,9051792.0,36.5,36.79,36.98,36.97,36.91,-0.014335948065999471,-0.0010964912280702066,0.21624588364434705,False,True,0.9974651457541192,3,0.010368073739520423,BASELINE,BASE
2021-05-31,SZ300207,29.8,0.9847522236340533,1.0,0.0,0.022813688212927785,0.1340937896070974,0.020932054200796805,False,2021-06-01,2021-06-02,29.8,35.76,23.84,1,0,False,0,0.0,0.6571428571428571,C38,30.5,29.61,29.81,923696.0,27539136.0,30.16,29.85,29.89,29.94,29.77,-0.02262295081967214,0.006754474839581137,0.1995974505199598,False,True,1.0,1,-0.003836106673959949,BASELINE,BASE
2021-05-31,SZ002460,129.1,0.9809402795425667,0.9987325728770595,0.0,0.022813688212927785,0.1340937896070974,0.020932054200796805,False,2021-06-01,2021-06-02,129.1,142.01,116.19,1,0,False,0,0.0,0.5625,C32,129.69,127.11,127.88,650720.0,83218048.0,129.19,131.22,132.1,132.3,130.54,-0.013956357467807878,0.006057745260011016,0.11049421332499221,False,True,0.9987325728770595,2,0.018251171730328197,BASELINE,BASE
2021-05-31,SZ300014,111.05,0.9783989834815756,0.9974651457541192,0.0,0.022813688212927785,0.1340937896070974,0.020932054200796805,False,2021-06-01,2021-06-02,111.05,133.26,88.84,1,0,False,0,0.0,0.6571428571428571,C38,109.98,106.82,107.18,421400.0,45211232.0,108.6,107.88,107.95,108.22,106.37,-0.02545917439534462,0.003370155401610342,0.24332897928718022,False,True,0.9974651457541192,3,-0.01003613106358836,BASELINE,BASE
2021-06-01,SZ300207,29.62,0.9860583016476553,1.0,0.0,0.026615969581749055,0.003802281368821081,0.0003851339998048875,False,2021-06-02,2021-06-03,29.62,35.54,23.7,1,0,False,0,0.0,0.42857142857142855,C38,30.16,29.89,29.98,414400.0,12446944.0,29.71,30.25,30.64,31.02,30.22,-0.005968169761273234,0.0030110404817664804,0.18545697131420935,False,True,1.0,1,0.005487716082010818,BASELINE,BASE
2021-06-01,SZ002153,37.5,0.982256020278834,0.9987325728770595,0.0,0.026615969581749055,0.003802281368821081,0.0003851339998048875,False,2021-06-02,2021-06-03,37.5,41.25,33.75,1,0,False,0,0.0,0.6666666666666666,I65,37.46,37.2,37.23,40900.0,1524774.0,37.0,37.27,37.13,37.58,37.76,-0.006139882541377539,0.0008064516129031585,0.1079774375503626,False,True,0.9987325728770595,2,0.011702649061788195,BASELINE,BASE
2021-06-01,SH600141,18.54,0.9873257287705957,0.9974651457541192,1.0,0.026615969581749055,0.003802281368821081,0.0003851339998048875,False,2021-06-02,2021-06-03,18.54,20.39,16.69,1,0,False,3,0.0,0.6944444444444444,C26,18.57,18.09,18.21,264517.0,4820832.0,18.16,18.48,18.32,18.32,18.37,-0.01938610662358642,0.0066334991708125735,0.11971444261394826,False,True,0.9974651457541192,3,0.006266809543319152,BASELINE,BASE
2021-06-23,SZ300376,8.8,0.98856416772554,1.0,0.0,0.16391359593392635,0.09003462758373162,0.016919583933016825,False,2021-06-24,2021-06-25,8.8,10.56,7.04,1,0,False,0,0.0,0.6571428571428571,C38,8.59,8.38,8.33,3034300.0,25290848.0,8.5,8.34,8.4,8.28,8.23,-0.030267753201396963,-0.005966587112171906,0.2677070828331334,False,True,1.0,1,-0.014472444877694168,BASELINE,BASE
2021-06-23,SZ002371,269.7,0.9936467598475223,0.9987293519695044,1.0,0.16391359593392635,0.09003462758373162,0.016919583933016825,False,2021-06-24,2021-06-25,269.7,296.67,242.73,1,0,False,0,1.0,0.5,C35,269.53,257.37,257.08,138835.0,35691376.0,256.02,260.1,256.67,260.89,258.23,-0.046191518569361434,-0.001126782453277464,0.15399875525128381,False,True,0.9987293519695044,2,0.001964516559757268,BASELINE,BASE
2021-06-23,SH600563,151.63,0.9669631512071156,0.9974587039390089,0.0,0.16391359593392635,0.09003462758373162,0.016919583933016825,False,2021-06-24,2021-06-25,151.63,166.79,136.47,1,0,False,3,0.25,0.8536585365853658,C39,151.28,148.39,147.8,61100.0,9044736.0,149.0,148.66,147.14,148.49,147.82,-0.02300370174510835,-0.00397600916503793,0.128484438430311,False,True,0.9974587039390089,3,-0.002362646444463601,BASELINE,BASE
2021-06-24,SZ300324,4.91,0.9923761118170267,1.0,0.0,-0.11944091486658193,0.06258410364349412,0.004497841820119049,False,2021-06-25,2021-06-28,4.91,5.89,3.93,1,0,False,1,0.0,0.12121212121212122,I65,4.8,4.55,4.51,5786112.0,26028688.0,4.45,4.44,4.42,4.43,4.25,-0.060416666666666674,-0.00879120879120876,0.3059866962305986,False,True,1.0,1,-0.0600033065385297,BASELINE,BASE
2021-06-24,SZ002371,257.93,0.9936467598475223,0.9987293519695044,1.0,-0.11944091486658193,0.06258410364349412,0.004497841820119049,False,2021-06-25,2021-06-28,257.93,283.72,232.14,1,0,False,0,0.0,0.2857142857142857,C35,256.02,263.28,264.53,153595.0,40514112.0,266.0,270.67,270.0,271.92,270.5,0.03323959065697979,0.0047477970221816435,0.07254375685177505,False,True,0.9987293519695044,2,0.020014335010852147,BASELINE,BASE
2021-06-24,SZ300115,21.39,0.8729351969504447,0.9974587039390089,0.0,-0.11944091486658193,0.06258410364349412,0.004497841820119049,False,2021-06-25,2021-06-28,21.39,25.67,17.11,1,0,False,1,0.5,0.4268292682926829,C39,21.29,21.54,21.47,495400.0,10633504.0,21.75,21.49,21.46,21.49,22.05,0.008454673555659875,-0.0032497678737233304,0.1956217978574757,False,True,0.9974587039390089,3,0.024449340306557765,BASELINE,BASE
2021-06-28,SZ300376,8.34,0.9771573604060914,0.998730964467005,0.0,-0.1116751269035533,0.1016251906870611,0.003977909171499616,False,2021-06-29,2021-06-30,8.34,10.01,6.67,1,0,False,1,0.0,0.4857142857142857,C38,8.23,8.03,7.98,2318500.0,18549348.0,7.94,8.08,8.07,8.03,8.14,-0.03037667071688943,-0.0062266500622664145,0.2543859649122806,False,True,0.998730964467005,1,0.017502421121669443,BASELINE,BASE
2021-06-28,SZ002371,269.35,0.9923857868020305,0.9974619289340102,1.0,-0.1116751269035533,0.1016251906870611,0.003977909171499616,False,2021-06-29,2021-06-30,269.35,296.29,242.42,1,0,False,0,0.0,0.5,C35,269.35,274.32,273.01,119220.0,32641219.42,273.76,274.0,274.69,277.35,288.0,0.013588268052719288,-0.004775444736074719,0.085271601772829,False,True,0.9974619289340102,2,0.05227165150445612,BASELINE,BASE
2021-06-28,SH600060,17.45,0.9911167512690355,0.9961928934010152,1.0,-0.1116751269035533,0.1016251906870611,0.003977909171499616,False,2021-06-29,2021-06-30,17.45,19.2,15.71,1,0,False,0,1.0,0.5975609756097561,C39,17.43,17.1,17.06,538375.0,9185745.0,17.06,16.83,16.9,16.63,16.42,-0.021227768215720033,-0.002339181286549863,0.1254396248534584,False,True,0.9961928934010152,3,-0.039918583036557265,BASELINE,BASE
2021-07-12,SZ002371,334.64,0.9936548223350253,0.998730964467005,1.0,0.284263959390863,0.03706003005695324,0.02336117504069756,False,2021-07-13,2021-07-14,334.64,368.1,301.18,1,0,False,0,1.0,0.6785714285714286,C35,330.0,324.01,323.98,95900.0,31088970.0,319.89,319.9,323.0,323.4,323.95,-0.01824242424242417,-9.258973488468492e-05,0.13618124575591084,False,True,0.998730964467005,1,-0.0025899935004970454,BASELINE,BASE
2021-07-12,SZ002812,267.56,0.9898477157360406,0.9974619289340102,1.0,0.284263959390863,0.03706003005695324,0.02336117504069756,False,2021-07-13,2021-07-14,267.56,294.32,240.8,1,0,False,0,0.0,0.8571428571428571,C29,269.26,260.61,265.73,202401.0,53339078.27,256.1,247.6,254.45,253.13,250.22,-0.013110005199435393,0.019646214650243632,0.10759041131976055,False,True,0.9974619289340102,2,-0.06071936211496398,BASELINE,BASE
2021-07-12,SZ300124,80.35,0.9708121827411168,0.9961928934010152,0.0,0.284263959390863,0.03706003005695324,0.02336117504069756,False,2021-07-13,2021-07-14,80.35,96.42,64.28,1,0,False,1,0.6666666666666666,0.7714285714285715,C38,79.08,76.17,75.82,483712.0,36625432.36,74.03,74.44,74.72,74.87,74.69,-0.04122407688416796,-0.004594984902192567,0.2716961223951466,False,True,0.9961928934010152,3,-0.017364121879330896,BASELINE,BASE
2021-07-13,SZ002812,263.17,0.9949238578680203,1.0,1.0,0.2461928934010153,0.058126019904668993,0.010910751029940269,False,2021-07-14,2021-07-15,263.17,289.49,236.85,1,0,False,0,1.0,0.5714285714285714,C29,256.1,252.71,254.19,259000.0,65934774.0,246.44,257.37,258.7,259.1,256.36,-0.0074580242092933124,0.005856515373352744,0.1388724969510997,False,True,1.0,1,0.006017972692385465,BASELINE,BASE
2021-07-13,SZ002129,42.01,0.9860406091370558,0.998730964467005,1.0,0.2461928934010153,0.058126019904668993,0.010910751029940269,False,2021-07-14,2021-07-15,42.01,46.21,37.81,1,0,False,1,0.5,0.5428571428571428,C38,42.01,40.85,40.88,1051200.0,42993050.0,42.2,42.0,43.02,43.51,44.79,-0.026898357533920336,0.0007343941248469932,0.13038160469667304,False,True,0.998730964467005,2,0.09290927863260068,BASELINE,BASE
2021-07-13,SZ300618,93.38,0.9517766497461929,0.9974619289340102,0.0,0.2461928934010153,0.058126019904668993,0.010910751029940269,False,2021-07-14,2021-07-15,93.38,112.06,74.7,1,0,False,1,0.0,0.625,C32,93.36,91.29,90.59,577524.0,52408557.4,91.0,91.97,92.15,92.28,90.3,-0.029670094258783197,-0.007667871617920929,0.23700187658681982,False,True,0.9974619289340102,3,-0.0056908673148856614,BASELINE,BASE
2021-07-15,SZ002812,273.0,0.9923954372623575,1.0,1.0,0.05576679340937901,0.059995946806662516,0.020477639200845915,False,2021-07-16,2021-07-19,273.0,300.3,245.7,1,0,False,1,0.0,0.5714285714285714,C29,269.81,246.95,245.7,71500.0,17567550.0,233.0,240.23,239.98,238.31,233.6,-0.08935917868129428,-0.005061753391374824,0.22222222222222232,False,True,1.0,1,-0.051621674981327303,BASELINE,BASE
2021-07-15,SZ300274,130.4,0.973384030418251,0.9987325728770595,0.0,0.05576679340937901,0.059995946806662516,0.020477639200845915,False,2021-07-16,2021-07-19,130.4,156.48,104.32,1,0,False,0,1.0,0.5142857142857142,C38,130.53,128.12,126.01,960009.0,121513272.0,129.86,128.97,129.25,130.0,131.5,-0.034628054853290346,-0.01646893537308769,0.2418062058566779,False,True,0.9987325728770595,2,0.04096152781100826,BASELINE,BASE
2021-07-15,SZ300618,91.5,0.9607097591888466,0.9961977186311787,0.0,0.05576679340937901,0.059995946806662516,0.020477639200845915,False,2021-07-16,2021-07-19,91.5,109.8,73.2,1,0,False,2,0.3333333333333333,1.0,C32,91.42,89.98,89.05,274300.0,24502944.0,87.99,90.51,89.98,89.55,91.3,-0.025924305403631664,-0.010335630140031138,0.23301516002245926,False,True,0.9961977186311787,3,0.022705970841960355,BASELINE,BASE
2021-07-16,SZ002064,15.53,0.9632446134347274,1.0,0.0,-0.12547528517110268,0.004190229873964812,0.007891823030231787,True,2021-07-19,2021-07-20,15.53,17.08,13.98,1,0,False,0,0.0,0.625,C28,15.55,14.99,14.87,1486329.0,22128862.23,14.3,13.68,13.74,13.82,13.75,-0.04372990353697759,-0.008005336891260928,0.1486213853396099,False,True,1.0,1,-0.07762894175751522,BASELINE,BASE
2021-07-16,SZ002408,13.65,0.9505703422053232,0.9987325728770595,0.0,-0.12547528517110268,0.004190229873964812,0.007891823030231787,True,2021-07-19,2021-07-20,13.65,15.02,12.29,1,0,False,0,1.0,0.5,C26,13.65,13.32,13.27,605900.0,8047656.0,13.01,12.9,12.93,12.98,13.19,-0.02783882783882785,-0.0037537537537537524,0.1318764129615675,False,True,0.9987325728770595,2,-0.00851120520815396,BASELINE,BASE
2021-07-16,SZ300274,125.9,0.9493029150823827,0.9961977186311787,0.0,-0.12547528517110268,0.004190229873964812,0.007891823030231787,True,2021-07-19,2021-07-20,125.9,151.08,100.72,1,0,False,2,0.0,0.37142857142857144,C38,129.86,127.45,127.3,362400.0,45970956.18,125.14,125.68,128.56,129.17,126.7,-0.019713537655937308,-0.0011769321302471658,0.18680282796543612,False,True,0.9961977186311787,3,-0.007199130192370284,BASELINE,BASE
2021-08-04,SZ300142,91.98,0.9908972691807543,1.0,0.0,-0.011673151750972777,0.17553338995437381,0.030359375911036705,False,2021-08-05,2021-08-06,91.98,110.38,73.58,1,0,False,0,0.0,0.3157894736842105,C27,94.49,93.67,93.95,514400.0,48320249.0,92.6,90.69,89.89,89.3,88.6,-0.005714890464599387,0.0029892174655705706,0.17488025545502928,False,True,1.0,1,-0.05930058227844581,BASELINE,BASE
2021-08-04,SZ300316,67.2,0.9804941482444733,0.9986996098829649,0.0,-0.011673151750972777,0.17553338995437381,0.030359375911036705,False,2021-08-05,2021-08-06,67.2,80.64,53.76,1,0,False,0,0.0,0.7037037037037037,C35,66.3,64.99,65.43,217000.0,14192263.0,65.5,66.05,65.68,65.62,66.25,-0.0131221719457012,0.006770272349592377,0.23246217331499297,False,True,0.9986996098829649,2,0.0100035495414732,BASELINE,BASE
2021-08-04,SZ300223,161.6,0.9960988296488946,0.9973992197659298,1.0,-0.011673151750972777,0.17553338995437381,0.030359375911036705,False,2021-08-05,2021-08-06,161.6,193.92,129.28,1,0,False,1,0.0,0.8354430379746836,C39,159.68,162.04,162.17,186932.0,30342189.09,159.7,160.65,158.52,158.95,161.54,0.01559368737474931,0.0008022710441866199,0.19578220386014666,False,True,0.9973992197659298,3,-0.006372735892162362,BASELINE,BASE
2021-08-06,SZ300142,86.7,0.9778933680104032,1.0,0.0,-0.11284046692607003,0.031024643320362987,0.004780802240062779,False,2021-08-09,2021-08-10,86.7,104.04,69.36,1,0,False,0,0.0,0.08771929824561403,C27,86.99,86.86,86.91,448000.0,38941392.0,89.8,89.81,90.48,90.98,93.57,-0.0009196459363145504,0.0005756389592448397,0.19710044874007604,False,True,1.0,1,0.07394197550793158,BASELINE,BASE
2021-08-06,SZ300223,161.48,0.9934980494148244,0.9986996098829649,1.0,-0.11284046692607003,0.031024643320362987,0.004780802240062779,False,2021-08-09,2021-08-10,161.48,193.78,129.18,1,0,False,2,0.0,0.4177215189873418,C39,155.71,162.47,162.89,126667.0,20635472.0,165.03,160.26,159.81,161.66,160.0,0.046111360863142936,0.0025850926324859635,0.1896371784639943,False,True,0.9986996098829649,2,-0.020195347994789614,BASELINE,BASE
2021-08-06,SZ000547,22.93,0.9713914174252276,0.9973992197659298,0.0,-0.11284046692607003,0.031024643320362987,0.004780802240062779,False,2021-08-09,2021-08-10,22.93,25.22,20.64,1,0,False,2,0.0,0.4177215189873418,C39,22.8,22.85,22.93,917600.0,21072816.0,22.87,22.94,23.2,23.42,23.66,0.0057017543859647635,0.0035010940919035782,0.09986916703009152,False,True,0.9973992197659298,3,0.02925888171689528,BASELINE,BASE
2021-08-09,SZ300223,164.2,0.9869791666666666,1.0,0.0,0.5194805194805194,0.015180487476207127,0.0049707842585059725,False,2021-08-10,2021-08-11,164.2,197.04,131.36,1,0,False,0,0.0,0.5063291139240507,C39,165.03,154.15,155.96,190750.0,29684368.0,155.91,158.0,159.77,157.99,155.72,-0.05495970429618857,0.011741809925397417,0.2634008720184662,False,True,1.0,1,-0.004032639097130697,BASELINE,BASE
2021-08-09,SZ300142,86.84,0.9791666666666666,0.9986979166666666,0.0,0.5194805194805194,0.015180487476207127,0.0049707842585059725,False,2021-08-10,2021-08-11,86.84,104.21,69.47,1,0,False,0,0.0,0.8245614035087719,C27,89.8,88.19,88.29,638585.0,56338432.0,86.95,87.19,87.86,87.75,85.8,-0.016815144766146872,0.0011339154099105908,0.18031487144636982,False,True,0.9986979166666666,2,-0.03062970156246181,BASELINE,BASE
2021-08-09,SH603712,43.77,0.9700520833333334,0.9973958333333334,0.0,0.5194805194805194,0.015180487476207127,0.0049707842585059725,False,2021-08-10,2021-08-11,43.77,48.15,39.39,1,0,False,0,0.0,0.5063291139240507,C39,42.6,46.52,46.77,55200.0,2585616.0,46.1,46.18,46.59,46.52,46.29,0.09788732394366195,0.005374032674118734,0.0295060936497753,False,True,0.9973958333333334,3,-0.01273498245031457,BASELINE,BASE
2021-08-10,SZ300223,158.25,0.9895833333333334,1.0,0.0,0.28311688311688316,0.0715441238398435,0.012206738219799531,False,2021-08-11,2021-08-12,158.25,189.9,126.6,1,0,False,1,0.5,0.5316455696202531,C39,155.91,159.18,158.88,98875.0,15676512.0,160.0,163.47,164.62,164.6,169.0,0.019049451606696133,-0.0018846588767433836,0.1952416918429003,False,True,1.0,1,0.06103915613618538,BASELINE,BASE
2021-08-10,SH603712,46.85,0.984375,0.9986979166666666,0.0,0.28311688311688316,0.0715441238398435,0.012206738219799531,False,2021-08-11,2021-08-12,46.85,51.54,42.17,1,0,False,1,0.5,0.5316455696202531,C39,46.1,45.52,45.22,239501.0,10842340.0,45.15,45.02,45.19,45.27,45.5,-0.019088937093275526,-0.00659050966608099,0.13976116762494462,False,True,0.9986979166666666,2,0.003678858817082631,BASELINE,BASE
2021-08-10,SZ300142,88.5,0.9752604166666666,0.9973958333333334,0.0,0.28311688311688316,0.0715441238398435,0.012206738219799531,False,2021-08-11,2021-08-12,88.5,106.2,70.8,1,0,False,0,0.0,0.6140350877192983,C27,86.95,84.75,84.08,2499976.0,210026496.0,80.0,80.21,79.52,81.1,81.69,-0.03300747556066708,-0.007905604719763981,0.26308277830637494,False,True,0.9973958333333334,3,-0.03085193989256041,BASELINE,BASE
2021-08-11,SH603712,45.66,0.9778357235984355,1.0,0.0,-0.03511053315994794,0.06685664755804846,0.008436438987624688,False,2021-08-12,2021-08-13,45.66,50.23,41.09,1,0,False,0,0.0,0.2911392405063291,C39,45.15,44.7,44.5,166535.0,7411867.0,44.47,44.79,45.2,45.39,45.36,-0.01439645625692132,-0.004474272930648837,0.1287640449438201,False,True,1.0,1,0.016779947492449043,BASELINE,BASE
