name,factors,cost,period,cagr,max_drawdown,sharpe,calmar,active_days,active_win_rate,trade_rows
PLUS_AMOUNT_SWEET,AMOUNT_SWEET,CONSERVATIVE,development_2021_2023,-0.36494653086842765,-0.7056228768817322,-3.0239771615544866,-0.5171977026612128,181,0.3701657458563536,543
PLUS_AMOUNT_SWEET,AMOUNT_SWEET,CONSERVATIVE,oos_2024_2026,0.059045233010853515,-0.20319950120487051,0.3847433624558957,0.2905776473896101,178,0.4606741573033708,534
PLUS_TURNOVER_SWEET,TURNOVER_SWEET,CONSERVATIVE,all,-0.03618838403669955,-0.6251332674590424,-0.08093298738926416,-0.05788907089170478,359,0.4568245125348189,1077
PLUS_TURNOVER_SWEET,TURNOVER_SWEET,CONSERVATIVE,development_2021_2023,-0.29589731990045953,-0.5855581204909036,-2.2537949344065145,-0.505325277792055,181,0.3812154696132597,543
PLUS_TURNOVER_SWEET,TURNOVER_SWEET,CONSERVATIVE,oos_2024_2026,0.33259062216471635,-0.13113439293048335,1.3158963916395405,2.536257763751028,178,0.5337078651685393,534
DEV_SELECTED_PULLBACK5_LOW_VOL10,PULLBACK5+LOW_VOL10,BASE,all,-0.0970488091524655,-0.44388464821333273,-0.8592412256121766,-0.2186352007060705,359,0.42618384401114207,1077
DEV_SELECTED_PULLBACK5_LOW_VOL10,PULLBACK5+LOW_VOL10,BASE,development_2021_2023,-0.18526408108999048,-0.42260424702809674,-1.9473736694645238,-0.43838669959621407,181,0.35911602209944754,543
DEV_SELECTED_PULLBACK5_LOW_VOL10,PULLBACK5+LOW_VOL10,BASE,oos_2024_2026,0.003613818397927071,-0.22886200845285642,0.09159956515202806,0.015790381384647712,178,0.4943820224719101,534
DEV_SELECTED_PULLBACK5_LOW_VOL10,PULLBACK5+LOW_VOL10,CONSERVATIVE,all,-0.16353218492271215,-0.6175949186800014,-1.533933610232332,-0.2647887474078202,359,0.39275766016713093,1077
DEV_SELECTED_PULLBACK5_LOW_VOL10,PULLBACK5+LOW_VOL10,CONSERVATIVE,development_2021_2023,-0.2449436690690533,-0.525282854605636,-2.6450409709095397,-0.46630813650475694,181,0.3314917127071823,543
DEV_SELECTED_PULLBACK5_LOW_VOL10,PULLBACK5+LOW_VOL10,CONSERVATIVE,oos_2024_2026,-0.0709804923618359,-0.2834292300725335,-0.5517928643213271,-0.2504346229345188,178,0.4550561797752809,534
