SH601636	2021-08-02	2026-01-04
SH601658	2020-07-01	2026-09-03
SH601665	2022-02-07	2026-09-03
SH601666	2014-01-02	2017-01-02
SH601666	2023-04-03	2026-09-03
SH601668	2014-01-02	2026-09-03
SH601669	2014-01-02	2026-09-03
SH601678	2014-01-02	2021-01-03
SH601688	2014-01-02	2026-09-03
SH601689	2017-01-03	2022-06-30
SH601689	2023-04-03	2026-09-03
SH601696	2021-01-04	2026-09-03
SH601698	2020-01-02	2026-09-03
SH601699	2014-01-02	2018-07-01
SH601699	2019-07-01	2026-09-03
SH601717	2014-01-02	2026-09-03
SH601718	2014-01-02	2024-01-01
SH601727	2015-01-05	2022-02-06
SH601727	2026-07-01	2026-09-03
SH601728	2022-02-07	2026-09-03
SH601766	2014-01-02	2026-09-03
SH601777	2014-01-02	2020-01-01
SH601778	2021-01-04	2024-06-30
SH601788	2015-07-01	2026-09-03
SH601799	2020-01-02	2026-09-03
SH601800	2014-01-02	2026-09-03
SH601801	2014-01-02	2017-07-02
SH601801	2018-07-02	2022-02-06
SH601808	2014-01-02	2017-01-02
SH601808	2018-07-02	2026-09-03
SH601811	2017-07-03	2021-01-03
SH601816	2020-07-01	2026-09-03
SH601818	2014-01-02	2026-09-03
SH601825	2022-07-01	2023-04-02
SH601825	2025-07-01	2026-09-03
SH601828	2018-07-02	2025-01-01
SH601838	2018-07-02	2026-09-03
SH601857	2014-01-02	2026-09-03
SH601858	2024-07-01	2026-01-04
SH601860	2020-01-02	2023-04-02
SH601865	2020-01-02	2021-08-01
SH601865	2022-02-07	2026-09-03
SH601866	2014-01-02	2026-09-03
SH601868	2021-10-08	2026-09-03
SH601869	2019-01-02	2024-01-01
SH601869	2026-07-01	2026-09-03
SH601872	2015-01-05	2015-06-30
SH601872	2016-01-04	2020-06-30
SH601872	2021-01-04	2026-09-03
SH601877	2017-01-03	2026-09-03
SH601878	2018-01-02	2026-09-03
SH601880	2014-01-02	2026-09-03
SH601881	2017-07-03	2026-09-03
SH601886	2014-07-01	2018-01-01
SH601888	2014-01-02	2026-09-03
SH601898	2014-01-02	2017-01-02
SH601898	2018-01-02	2021-01-03
SH601898	2022-02-07	2026-09-03
SH601899	2014-01-02	2026-09-03
SH601901	2014-01-02	2026-09-03
SH601908	2014-01-02	2017-07-02
SH601916	2020-07-01	2023-04-02
SH601916	2024-01-02	2026-09-03
SH601918	2014-01-02	2015-01-04
SH601918	2025-01-02	2026-06-30
SH601919	2015-07-01	2026-09-03
SH601921	2025-07-01	2026-06-30
SH601928	2014-01-02	2026-09-03
SH601929	2014-01-02	2018-01-01
SH601933	2014-01-02	2022-06-30
SH601933	2024-01-02	2026-01-04
SH601939	2014-01-02	2026-09-03
SH601958	2014-01-02	2026-09-03
SH601965	2014-01-02	2017-01-02
SH601965	2024-07-01	2026-06-30
SH601966	2017-07-03	2021-08-01
SH601966	2022-02-07	2026-09-03
SH601969	2015-07-01	2016-06-30
SH601969	2018-01-02	2024-01-01
SH601975	2020-01-02	2022-06-30
SH601985	2016-01-04	2026-09-03
SH601988	2014-01-02	2026-09-03
SH601989	2014-01-02	2025-10-08
SH601990	2019-01-02	2019-06-30
SH601990	2021-01-04	2026-09-03
SH601991	2014-01-02	2015-01-04
SH601991	2015-07-01	2017-01-02
SH601991	2018-01-02	2019-06-30
SH601991	2021-08-02	2026-09-03
SH601992	2014-01-02	2017-01-02
SH601992	2017-07-03	2025-06-30
SH601995	2021-08-02	2026-09-03
SH601997	2017-07-03	2026-09-03
SH601998	2014-01-02	2026-09-03
SH601999	2014-01-02	2016-01-03
SH603000	2014-01-02	2026-09-03
SH603001	2014-01-02	2018-07-01
SH603005	2015-01-05	2018-01-01
SH603019	2015-07-01	2019-01-01
SH603019	2019-07-01	2026-09-03
SH603025	2016-01-04	2021-01-03
SH603026	2022-07-01	2024-06-30
SH603049	2026-01-05	2026-09-03
SH603056	2018-07-02	2025-06-30
SH603077	2014-01-02	2026-09-03
SH603087	2021-01-04	2023-04-02
SH603087	2024-07-01	2026-09-03
SH603092	2026-07-01	2026-09-03
SH603119	2026-07-01	2026-09-03
SH603127	2022-02-07	2025-01-01
SH603129	2025-01-02	2026-09-03
SH603156	2019-01-02	2026-09-03
SH603160	2017-07-03	2026-09-03
SH603169	2015-07-01	2019-06-30
SH603175	2026-07-01	2026-09-03
SH603179	2024-07-01	2026-09-03
SH603185	2022-07-01	2025-06-30
SH603188	2015-07-01	2019-01-01
SH603195	2021-01-04	2026-06-30
SH603198	2016-07-01	2023-04-02
SH603218	2022-02-07	2025-01-01
SH603225	2018-01-02	2026-09-03
SH603228	2017-07-03	2026-06-30
SH603233	2019-01-02	2021-01-03
SH603233	2021-08-02	2026-09-03
SH603256	2020-01-02	2022-02-06
SH603256	2026-07-01	2026-09-03
SH603259	2019-01-02	2026-09-03
SH603260	2018-07-02	2026-09-03
SH603267	2022-02-07	2024-06-30
SH603288	2015-01-05	2016-06-30
SH603288	2018-07-02	2026-09-03
SH603290	2021-01-04	2026-09-03
SH603296	2024-07-01	2026-09-03
SH603298	2024-07-01	2026-09-03
SH603305	2024-01-02	2025-01-01
SH603308	2026-07-01	2026-09-03
SH603317	2020-01-02	2025-01-01
SH603328	2015-01-05	2021-08-01
SH603338	2020-01-02	2022-06-30
SH603338	2023-07-03	2026-09-03
SH603341	2025-01-02	2026-09-03
SH603345	2021-01-04	2021-08-01
SH603345	2022-07-01	2023-07-02
SH603345	2024-07-01	2026-09-03
SH603355	2016-01-04	2024-06-30
SH603366	2014-01-02	2016-06-30
SH603369	2015-01-05	2016-06-30
SH603369	2017-01-03	2020-01-01
SH603369	2020-07-01	2026-09-03
SH603377	2017-01-03	2022-02-06
SH603379	2020-01-02	2026-09-03
SH603392	2021-01-04	2026-09-03
SH603444	2017-07-03	2025-06-30
SH603444	2026-01-05	2026-09-03
SH603456	2022-02-07	2025-06-30
SH603486	2019-01-02	2026-09-03
SH603501	2019-07-01	2026-09-03
SH603515	2017-07-03	2023-04-02
SH603517	2019-07-01	2021-01-03
SH603517	2021-08-02	2025-01-01
SH603528	2017-01-03	2018-07-01
SH603529	2023-07-03	2026-09-03
SH603555	2014-07-01	2017-07-02
SH603556	2017-07-03	2021-01-03
SH603556	2025-01-02	2026-01-04
SH603565	2025-07-01	2026-09-03
SH603567	2016-01-04	2018-01-01
SH603568	2016-01-04	2026-09-03
SH603569	2017-07-03	2020-01-01
SH603589	2016-01-04	2019-01-01
SH603589	2021-01-04	2026-09-03
SH603596	2023-04-03	2026-09-03
SH603605	2020-07-01	2023-07-02
SH603605	2025-01-02	2026-09-03
SH603606	2023-04-03	2023-07-02
SH603606	2024-01-02	2026-09-03
SH603613	2022-02-07	2023-07-02
SH603638	2021-01-04	2024-01-01
SH603650	2019-01-02	2026-09-03
SH603658	2017-07-03	2019-06-30
SH603658	2020-07-01	2026-09-03
SH603659	2018-07-02	2021-01-03
SH603659	2021-08-02	2026-09-03
SH603688	2023-04-03	2026-09-03
SH603698	2015-07-01	2018-01-01
SH603699	2014-07-01	2017-01-02
SH603699	2026-01-05	2026-09-03
SH603707	2020-01-02	2021-01-03
SH603707	2021-08-02	2026-06-30
SH603708	2020-09-01	2022-06-30
SH603712	2019-01-02	2025-06-30
SH603719	2021-01-04	2023-07-02
SH603728	2024-07-01	2026-09-03
SH603737	2021-01-04	2022-02-06
SH603737	2023-04-03	2026-09-03
SH603766	2014-01-02	2021-01-03
SH603766	2026-01-05	2026-09-03
SH603786	2020-07-01	2026-09-03
SH603799	2017-07-03	2026-09-03
SH603806	2016-01-04	2026-09-03
SH603816	2017-07-03	2021-08-01
SH603816	2023-04-03	2026-09-03
SH603826	2023-07-03	2026-01-04
SH603833	2018-01-02	2026-09-03
SH603858	2017-07-03	2026-09-03
SH603866	2017-01-03	2018-01-01
SH603866	2019-01-02	2024-06-30
SH603868	2017-01-03	2026-01-04
SH603877	2017-07-03	2020-06-30
SH603882	2020-01-02	2025-06-30
SH603883	2016-01-04	2025-06-30
SH603885	2016-01-04	2017-07-02
SH603885	2018-07-02	2026-09-03
SH603888	2017-07-03	2022-02-06
SH603893	2021-01-04	2022-06-30
SH603893	2023-04-03	2026-09-03
SH603899	2015-07-01	2016-06-30
SH603899	2018-07-02	2019-06-30
SH603899	2020-01-02	2026-09-03
SH603920	2026-01-05	2026-09-03
SH603927	2021-01-04	2026-06-30
SH603939	2019-07-01	2021-01-03
SH603939	2021-08-02	2026-09-03
SH603979	2024-07-01	2026-09-03
SH603983	2020-01-02	2023-04-02
SH603986	2019-01-02	2026-09-03
SH603993	2014-01-02	2026-09-03
SH605117	2022-07-01	2026-09-03
SH605358	2021-08-02	2022-06-30
SH605358	2023-04-03	2026-09-03
SH605499	2022-02-07	2026-09-03
SH605589	2025-07-01	2026-09-03
SZ000001	2014-01-02	2026-09-03
SZ000002	2014-01-02	2026-09-03
SZ000006	2014-01-02	2020-06-30
SZ000008	2016-07-01	2021-08-01
SZ000009	2014-01-02	2026-09-03
SZ000012	2014-01-02	2024-01-01
SZ000021	2014-01-02	2026-09-03
SZ000024	2014-01-02	2016-01-03
SZ000025	2017-01-03	2021-01-03
SZ000027	2014-07-01	2026-09-03
SZ000028	2014-01-02	2023-04-02
SZ000030	2014-01-02	2017-01-02
SZ000031	2014-01-02	2025-01-01
SZ000032	2024-07-01	2026-09-03
SZ000034	2025-01-02	2026-09-03
SZ000039	2014-01-02	2026-09-03
SZ000042	2014-01-02	2014-06-30
SZ000046	2014-01-02	2014-06-30
SZ000046	2015-07-01	2017-01-02
SZ000046	2020-07-01	2022-06-30
SZ000049	2014-01-02	2019-06-30
SZ000050	2014-01-02	2015-06-30
SZ000050	2016-01-04	2018-07-01
SZ000050	2020-01-02	2026-09-03
SZ000060	2014-01-02	2026-09-03
SZ000061	2014-01-02	2022-02-06
SZ000062	2015-01-05	2023-07-02
SZ000062	2025-07-01	2026-09-03
SZ000063	2014-01-02	2026-09-03
SZ000066	2014-01-02	2023-04-02
SZ000066	2023-07-03	2026-01-04
SZ000069	2014-01-02	2024-06-30
SZ000078	2014-01-02	2022-02-06
SZ000088	2014-01-02	2017-01-02
SZ000088	2026-01-05	2026-09-03
SZ000089	2017-01-03	2024-06-30
SZ000090	2014-01-02	2022-06-30
SZ000099	2014-01-02	2018-07-01
SZ000100	2014-01-02	2026-09-03
SZ000155	2023-04-03	2026-09-03
SZ000156	2014-01-02	2025-01-01
SZ000157	2014-01-02	2026-09-03
SZ000158	2016-07-01	2023-04-02
SZ000166	2015-02-02	2026-09-03
SZ000301	2019-07-01	2021-08-01
SZ000301	2022-02-07	2026-09-03
SZ000333	2014-01-02	2026-09-03
SZ000338	2014-01-02	2026-09-03
SZ000400	2014-01-02	2026-09-03
SZ000401	2014-01-02	2025-06-30
SZ000402	2014-01-02	2024-06-30
SZ000403	2025-01-02	2026-01-04
SZ000408	2019-01-02	2020-01-01
SZ000408	2022-07-01	2026-09-03
SZ000409	2014-01-02	2015-01-04
SZ000413	2014-01-02	2020-06-30
SZ000415	2014-01-02	2024-01-01
SZ000415	2025-07-01	2026-09-03
SZ000417	2014-01-02	2018-01-01
SZ000418	2014-01-02	2019-06-30
SZ000422	2014-01-02	2016-01-03
SZ000423	2014-01-02	2020-06-30
SZ000423	2023-07-03	2026-09-03
SZ000425	2014-01-02	2026-09-03
SZ000426	2014-01-02	2020-06-30
SZ000426	2025-01-02	2026-06-30
SZ000429	2025-07-01	2026-09-03
SZ000488	2014-01-02	2023-04-02
SZ000501	2014-01-02	2022-02-06
SZ000503	2014-07-01	2019-06-30
SZ000506	2014-01-02	2015-06-30
SZ000510	2014-01-02	2015-06-30
SZ000511	2014-01-02	2016-06-30
SZ000513	2014-01-02	2026-09-03
SZ000517	2014-01-02	2014-06-30
SZ000517	2016-07-01	2018-01-01
SZ000518	2014-01-02	2015-01-04
SZ000519	2015-01-05	2026-09-03
SZ000525	2014-01-02	2016-06-30
SZ000528	2014-01-02	2023-04-02
SZ000528	2025-07-01	2026-09-03
SZ000536	2014-01-02	2015-06-30
SZ000536	2017-07-03	2020-06-30
SZ000537	2019-01-02	2026-09-03
SZ000538	2014-01-02	2026-09-03
SZ000539	2015-07-01	2016-06-30
SZ000539	2024-01-02	2026-09-03
SZ000540	2014-01-02	2019-01-01
SZ000540	2021-01-04	2023-07-02
SZ000541	2014-01-02	2020-01-01
SZ000543	2014-01-02	2021-08-01
SZ000543	2025-07-01	2026-01-04
SZ000547	2015-07-01	2024-06-30
SZ000550	2014-01-02	2017-01-02
SZ000552	2014-01-02	2020-01-01
SZ000553	2018-07-02	2024-06-30
SZ000555	2015-01-05	2015-06-30
SZ000555	2017-01-03	2018-01-01
SZ000559	2014-01-02	2026-09-03
SZ000562	2014-01-02	2015-02-01
SZ000563	2014-01-02	2026-06-30
SZ000564	2019-01-02	2021-03-31
SZ000566	2014-01-02	2019-01-01
SZ000568	2014-01-02	2026-09-03
SZ000572	2014-01-02	2019-01-01
SZ000581	2014-01-02	2024-06-30
SZ000582	2015-07-01	2016-06-30
SZ000582	2025-07-01	2026-09-03
SZ000587	2014-01-02	2020-01-01
SZ000591	2023-04-03	2026-09-03
SZ000592	2015-07-01	2019-01-01
SZ000596	2014-01-02	2026-09-03
SZ000598	2014-01-02	2026-09-03
SZ000600	2015-07-01	2021-08-01
SZ000603	2014-01-02	2016-06-30
SZ000608	2014-01-02	2014-06-30
SZ000612	2014-01-02	2019-06-30
SZ000616	2014-01-02	2018-01-01
SZ000617	2023-07-03	2026-09-03
SZ000620	2014-01-02	2018-01-01
SZ000623	2014-01-02	2026-09-03
SZ000625	2014-01-02	2026-09-03
SZ000627	2014-01-02	2015-01-04
SZ000627	2017-01-03	2021-08-01
SZ000629	2014-01-02	2016-06-30
SZ000629	2019-07-01	2026-09-03
SZ000630	2014-01-02	2026-09-03
SZ000631	2014-01-02	2017-07-02
SZ000636	2014-01-02	2026-01-04
SZ000650	2014-01-02	2016-06-30
SZ000651	2014-01-02	2026-09-03
SZ000652	2014-01-02	2018-07-01
SZ000655	2014-01-02	2015-01-04
SZ000656	2014-01-02	2023-07-02
SZ000657	2026-01-05	2026-09-03
SZ000661	2015-01-05	2026-09-03
SZ000662	2017-07-03	2018-07-01
SZ000667	2014-01-02	2019-06-30
SZ000669	2014-01-02	2018-07-01
SZ000671	2014-01-02	2023-04-02
SZ000680	2014-01-02	2018-07-01
SZ000681	2015-01-05	2022-02-06
SZ000683	2014-01-02	2014-06-30
SZ000683	2023-04-03	2026-09-03
SZ000685	2014-01-02	2023-04-02
SZ000686	2014-01-02	2023-04-02
SZ000688	2014-01-02	2016-01-03
SZ000690	2014-01-02	2023-04-02
SZ000693	2014-07-01	2016-06-30
SZ000697	2014-01-02	2018-01-01
SZ000703	2014-01-02	2026-09-03
SZ000708	2020-07-01	2026-09-03
SZ000709	2014-01-02	2026-09-03
SZ000712	2014-01-02	2021-01-03
SZ000717	2019-01-02	2023-04-02
SZ000718	2014-01-02	2016-06-30
SZ000718	2017-01-03	2023-04-02
SZ000719	2014-01-02	2016-06-30
SZ000723	2017-01-03	2017-07-02
SZ000723	2018-01-02	2022-06-30
SZ000723	2023-04-03	2026-09-03
SZ000725	2014-01-02	2026-09-03
SZ000726	2014-01-02	2018-01-01
SZ000727	2016-07-01	2020-06-30
SZ000728	2014-01-02	2026-09-03
SZ000729	2014-01-02	2017-01-02
SZ000729	2017-07-03	2026-09-03
SZ000732	2014-01-02	2016-06-30
SZ000732	2017-07-03	2022-02-06
SZ000733	2022-02-07	2022-06-30
SZ000733	2023-04-03	2026-09-03
SZ000735	2014-01-02	2016-01-03
SZ000737	2026-07-01	2026-09-03
SZ000738	2014-01-02	2014-06-30
SZ000738	2015-06-01	2026-09-03
SZ000739	2020-07-01	2026-09-03
SZ000748	2015-01-05	2017-02-02
SZ000750	2014-01-02	2026-09-03
SZ000758	2014-01-02	2022-06-30
SZ000759	2014-01-02	2015-01-04
SZ000761	2017-01-03	2020-06-30
SZ000762	2014-01-02	2019-01-01
SZ000766	2017-07-03	2020-06-30
SZ000768	2014-01-02	2026-09-03
SZ000776	2014-01-02	2026-09-03
SZ000777	2014-01-02	2018-07-01
SZ000778	2014-01-02	2025-06-30
SZ000780	2014-01-02	2016-01-03
SZ000783	2014-01-02	2026-09-03
SZ000785	2020-07-01	2021-01-03
SZ000785	2022-07-01	2026-09-03
SZ000786	2014-01-02	2026-09-03
SZ000788	2014-01-02	2016-01-03
SZ000792	2014-01-02	2019-06-30
SZ000792	2022-07-01	2026-09-03
SZ000793	2014-01-02	2018-01-01
SZ000799	2014-01-02	2015-01-04
SZ000799	2021-08-02	2022-02-06
SZ000800	2014-01-02	2017-07-02
SZ000800	2020-07-01	2021-01-03
SZ000800	2021-08-02	2026-01-04
SZ000800	2026-07-01	2026-09-03
SZ000806	2017-01-03	2019-01-01
SZ000807	2018-01-02	2024-01-01
SZ000807	2024-07-01	2026-09-03
SZ000809	2014-01-02	2015-06-30
SZ000810	2016-07-01	2018-01-01
SZ000813	2018-07-02	2022-02-06
SZ000816	2014-01-02	2018-07-01
SZ000818	2024-07-01	2025-06-30
SZ000822	2014-01-02	2014-06-30
SZ000823	2014-01-02	2016-01-03
SZ000825	2015-01-05	2019-01-01
SZ000825	2020-01-02	2026-09-03
SZ000826	2014-01-02	2022-02-06
SZ000829	2014-01-02	2020-01-01
SZ000830	2014-01-02	2026-09-03
SZ000831	2014-01-02	2016-06-30
SZ000831	2022-07-01	2026-09-03
SZ000839	2014-01-02	2016-01-03
SZ000839	2016-07-01	2019-06-30
SZ000848	2014-01-02	2021-01-03
SZ000850	2014-01-02	2016-01-03
SZ000852	2014-01-02	2016-06-30
SZ000858	2014-01-02	2026-09-03
SZ000860	2014-01-02	2020-01-01
SZ000860	2020-07-01	2022-02-06
SZ000861	2014-01-02	2017-07-02
SZ000869	2014-01-02	2017-07-02
SZ000869	2019-07-01	2024-01-01
SZ000876	2014-01-02	2026-06-30
SZ000877	2014-01-02	2024-06-30
SZ000878	2014-01-02	2016-01-03
SZ000878	2016-07-01	2026-09-03
SZ000883	2014-07-01	2017-01-02
SZ000883	2019-07-01	2026-09-03
SZ000886	2014-01-02	2015-06-30
SZ000887	2014-01-02	2017-01-02
SZ000887	2018-01-02	2026-09-03
SZ000893	2023-07-03	2026-09-03
SZ000895	2014-01-02	2026-09-03
SZ000897	2014-01-02	2018-07-01
SZ000898	2015-01-05	2017-01-02
SZ000898	2018-01-02	2026-09-03
SZ000900	2014-01-02	2017-01-02
SZ000917	2014-07-01	2018-01-01
SZ000919	2014-01-02	2017-07-02
SZ000921	2014-01-02	2016-06-30
SZ000921	2024-07-01	2026-09-03
SZ000926	2014-01-02	2020-01-01
SZ000927	2014-01-02	2015-06-30
SZ000930	2014-01-02	2024-06-30
SZ000931	2014-01-02	2017-07-02
SZ000932	2019-01-02	2026-09-03
SZ000933	2014-01-02	2016-06-30
SZ000933	2023-07-03	2025-01-01
SZ000933	2025-07-01	2026-06-30
SZ000935	2014-01-02	2015-01-04
SZ000937	2014-01-02	2026-09-03
SZ000938	2017-01-03	2026-09-03
SZ000939	2014-01-02	2018-07-01
SZ000951	2014-01-02	2016-06-30
SZ000951	2025-07-01	2026-09-03
SZ000958	2023-07-03	2026-06-30
SZ000959	2015-01-05	2015-06-30
SZ000959	2017-01-03	2026-09-03
SZ000960	2014-01-02	2016-01-03
SZ000960	2017-01-03	2026-09-03
SZ000961	2014-01-02	2023-07-02
SZ000962	2014-01-02	2016-01-03
SZ000963	2014-01-02	2026-09-03
SZ000967	2020-01-02	2026-09-03
SZ000969	2014-01-02	2019-06-30
SZ000970	2014-01-02	2024-06-30
SZ000973	2014-01-02	2017-07-02
SZ000975	2014-01-02	2024-06-30
SZ000975	2025-01-02	2026-09-03
SZ000977	2014-01-02	2015-06-30
SZ000977	2016-07-01	2019-01-01
SZ000977	2020-07-01	2026-09-03
SZ000979	2014-01-02	2019-01-01
SZ000980	2018-07-02	2020-06-30
SZ000981	2018-01-02	2018-07-01
SZ000982	2014-01-02	2015-06-30
SZ000983	2014-01-02	2023-04-02
SZ000983	2023-07-03	2026-09-03
SZ000987	2014-01-02	2015-01-04
SZ000987	2018-01-02	2021-01-03
SZ000987	2022-02-07	2026-09-03
SZ000988	2014-01-02	2026-01-04
SZ000988	2026-07-01	2026-09-03
SZ000990	2018-01-02	2023-07-02
SZ000997	2014-01-02	2026-09-03
SZ000998	2014-01-02	2018-07-01
SZ000998	2019-01-02	2025-06-30
SZ000999	2014-01-02	2023-07-02
SZ000999	2024-01-02	2026-09-03
SZ001203	2022-02-07	2025-06-30
SZ001203	2026-07-01	2026-09-03
SZ001213	2025-07-01	2026-06-30
SZ001221	2026-01-05	2026-09-03
SZ001227	2022-07-01	2025-06-30
SZ001280	2026-07-01	2026-09-03
SZ001286	2024-01-02	2026-09-03
SZ001289	2022-07-01	2026-01-04
SZ001309	2026-07-01	2026-09-03
SZ001386	2026-07-01	2026-09-03
SZ001389	2025-07-01	2026-09-03
SZ001391	2025-07-01	2026-09-03
SZ001696	2014-01-02	2019-01-01
SZ001696	2025-07-01	2026-09-03
SZ001872	2020-01-02	2025-01-01
SZ001914	2020-07-01	2024-06-30
SZ001965	2018-07-02	2019-06-30
SZ001965	2022-02-07	2023-04-02
SZ001965	2024-07-01	2026-09-03
SZ001979	2016-01-04	2026-09-03
SZ002001	2014-01-02	2018-07-01
SZ002001	2019-01-02	2026-09-03
SZ002002	2016-07-01	2023-07-02
SZ002004	2014-01-02	2023-04-02
SZ002005	2014-01-02	2018-07-01
SZ002007	2014-01-02	2026-09-03
SZ002008	2014-01-02	2026-09-03
SZ002010	2019-07-01	2024-06-30
SZ002011	2014-01-02	2019-01-01
SZ002013	2014-01-02	2019-06-30
SZ002013	2020-01-02	2022-06-30
SZ002018	2014-07-01	2016-01-03
SZ002018	2017-01-03	2018-07-01
SZ002019	2017-01-03	2025-06-30
SZ002022	2014-01-02	2019-01-01
SZ002024	2014-01-02	2022-06-30
SZ002025	2014-01-02	2017-07-02
SZ002025	2023-04-03	2026-09-03
SZ002027	2016-07-01	2026-09-03
SZ002028	2014-01-02	2026-09-03
SZ002029	2014-01-02	2017-07-02
SZ002030	2015-01-05	2024-06-30
SZ002032	2014-07-01	2015-01-04
SZ002032	2018-01-02	2018-07-01
SZ002032	2019-01-02	2024-06-30
SZ002032	2026-01-05	2026-09-03
SZ002038	2014-01-02	2022-06-30
SZ002041	2014-01-02	2019-06-30
SZ002044	2017-07-03	2022-06-30
SZ002044	2024-01-02	2026-09-03
SZ002048	2014-01-02	2023-07-02
SZ002049	2014-01-02	2015-01-04
SZ002049	2015-07-01	2020-06-30
SZ002049	2021-01-04	2026-09-03
SZ002050	2014-01-02	2026-09-03
SZ002051	2014-01-02	2021-08-01
SZ002052	2014-07-01	2015-06-30
SZ002056	2014-01-02	2026-09-03
SZ002063	2014-01-02	2018-07-01
SZ002064	2014-01-02	2021-08-01
SZ002064	2022-02-07	2026-09-03
SZ002065	2014-01-02	2020-06-30
SZ002065	2021-08-02	2026-09-03
SZ002069	2014-01-02	2016-01-03
SZ002073	2014-01-02	2019-01-01
SZ002074	2016-07-01	2022-02-06
SZ002074	2022-07-01	2026-09-03
SZ002075	2014-01-02	2015-01-04
SZ002075	2019-07-01	2022-06-30
SZ002078	2014-01-02	2026-09-03
SZ002080	2020-07-01	2022-06-30
SZ002080	2023-04-03	2026-06-30
SZ002081	2014-01-02	2024-01-01
SZ002083	2014-01-02	2015-06-30
SZ002085	2016-01-04	2017-07-02
SZ002085	2018-07-02	2022-06-30
SZ002085	2025-01-02	2026-09-03
SZ002091	2014-01-02	2016-01-03
SZ002092	2014-01-02	2024-06-30
SZ002093	2014-01-02	2021-08-01
SZ002106	2014-01-02	2018-07-01
SZ002110	2018-07-02	2024-01-01
SZ002118	2014-01-02	2021-01-03
SZ002120	2017-07-03	2018-01-01
SZ002120	2019-01-02	2026-09-03
SZ002122	2014-01-02	2018-07-01
SZ002123	2014-01-02	2015-06-30
SZ002123	2017-01-03	2018-07-01
SZ002124	2020-07-01	2023-07-02
SZ002126	2026-01-05	2026-09-03
SZ002127	2017-07-03	2021-01-03
SZ002127	2021-08-02	2023-07-02
SZ002128	2014-07-01	2025-06-30
SZ002128	2026-01-05	2026-06-30
SZ002129	2014-01-02	2017-07-02
SZ002129	2018-07-02	2026-01-04
SZ002130	2025-07-01	2026-09-03
SZ002131	2016-07-01	2024-06-30
SZ002131	2026-01-05	2026-09-03
SZ002138	2020-07-01	2026-09-03
SZ002140	2014-01-02	2016-06-30
SZ002142	2014-01-02	2026-09-03
SZ002143	2015-07-01	2016-06-30
SZ002146	2014-01-02	2023-07-02
SZ002147	2017-07-03	2019-06-30
SZ002152	2014-01-02	2015-01-04
SZ002152	2016-07-01	2026-09-03
SZ002153	2014-01-02	2026-09-03
SZ002154	2014-01-02	2015-01-04
SZ002155	2014-01-02	2026-09-03
SZ002156	2020-07-01	2026-06-30
SZ002157	2019-07-01	2020-01-01
SZ002157	2020-07-01	2022-06-30
SZ002157	2026-01-05	2026-09-03
SZ002161	2014-01-02	2017-07-02
SZ002167	2014-01-02	2014-06-30
SZ002168	2014-01-02	2017-07-02
SZ002174	2015-01-05	2016-06-30
SZ002174	2017-01-03	2023-04-02
SZ002176	2017-01-03	2020-06-30
SZ002179	2014-01-02	2026-09-03
SZ002180	2016-01-04	2016-06-30
SZ002180	2018-07-02	2019-01-01
SZ002180	2020-01-02	2020-06-30
SZ002180	2021-08-02	2026-01-04
SZ002181	2014-01-02	2017-01-02
SZ002183	2014-01-02	2016-01-03
SZ002183	2016-07-01	2024-01-01
SZ002185	2020-07-01	2026-09-03
SZ002190	2014-01-02	2015-01-04
SZ002190	2015-07-01	2019-01-01
SZ002191	2014-01-02	2023-07-02
SZ002192	2023-04-03	2024-06-30
SZ002194	2014-01-02	2018-01-01
SZ002195	2015-07-01	2026-09-03
SZ002202	2014-01-02	2026-09-03
SZ002203	2014-01-02	2016-06-30
SZ002203	2020-01-02	2026-09-03
SZ002204	2014-07-01	2016-06-30
SZ002212	2018-07-02	2023-07-02
SZ002216	2014-01-02	2017-01-02
SZ002217	2016-01-04	2018-01-01
SZ002217	2019-07-01	2021-08-01
SZ002219	2014-01-02	2016-06-30
SZ002221	2014-01-02	2024-01-01
SZ002223	2014-01-02	2026-09-03
SZ002225	2014-01-02	2016-01-03
SZ002226	2014-01-02	2015-06-30
SZ002230	2014-01-02	2026-09-03
SZ002233	2014-01-02	2023-04-02
SZ002236	2014-01-02	2026-09-03
SZ002237	2014-01-02	2016-06-30
SZ002238	2014-01-02	2017-07-02
SZ002240	2015-01-05	2016-01-03
SZ002240	2022-07-01	2023-04-02
SZ002240	2023-07-03	2025-06-30
SZ002241	2014-01-02	2026-09-03
SZ002242	2014-07-01	2023-07-02
SZ002244	2014-07-01	2026-09-03
SZ002249	2014-01-02	2024-01-01
SZ002250	2014-01-02	2024-01-01
SZ002251	2014-01-02	2020-01-01
SZ002252	2014-01-02	2026-09-03
SZ002254	2014-01-02	2020-01-01
SZ002261	2016-07-01	2019-01-01
SZ002261	2024-07-01	2026-09-03
SZ002262	2014-01-02	2015-01-04
SZ002262	2024-01-02	2026-09-03
SZ002265	2026-01-05	2026-09-03
SZ002266	2014-01-02	2026-09-03
SZ002267	2014-01-02	2017-01-02
SZ002268	2016-07-01	2025-06-30
SZ002269	2014-01-02	2018-07-01
SZ002271	2014-01-02	2018-07-01
SZ002271	2019-01-02	2025-06-30
SZ002271	2026-01-05	2026-09-03
SZ002273	2014-01-02	2026-09-03
SZ002275	2014-01-02	2016-01-03
SZ002276	2014-01-02	2019-06-30
SZ002277	2014-01-02	2019-06-30
SZ002280	2018-01-02	2020-06-30
